4.0008
5.3174
13.2677
17.0005
18.8397
26.2555
47.3894
52.5418
57.5159
121.1172
126.6052
117.4839
343.9864
342.9698
235.1781
826.6271
733.0197
475.3817
1.8214e+03
1.6439e+03
1.8887
2.3963
5.5164
6.3463
7.5453
11.1884
19.2001
25.2176
22.8874
92.0399
122.1810
47.2403
400.4925
482.2935
95.3872
1.6695e+03
1.9644e+03
193.5929
7.5253e+03
8.7696e+03
5.8003
7.9554
11.9491
19.5021
23.6961
30.3598
55.7147
51.8716
61.8304
130.4236
134.5838
125.4124
337.7145
320.3692
252.5959
758.1724
752.6685
515.5408
1.8520e+03
1.7397e+03
