4.3576
9.0939
13.7607
18.6546
33.4591
31.2908
77.5188
74.7549
60.8977
198.1019
203.4408
121.0651
547.9351
490.4882
237.6846
1.2417e+03
1.6642e+03
477.7376
2.8137e+03
2.5201e+03
2.2651
2.2146
5.9377
6.8294
7.6890
11.6209
19.8898
27.6883
23.3909
115.6382
123.1383
47.7415
468.2300
501.0573
95.5323
1.9798e+03
2.0183e+03
194.2317
9.4062e+03
8.9856e+03
2.8518
7.1712
15.2449
26.7502
29.2218
32.5015
70.6967
84.0601
63.5875
188.4585
217.3592
126.7525
523.0245
511.3707
252.5237
1.1135e+03
1.0395e+03
513.4279
2.4334e+03
2.5016e+03
