2.9443
5.6408
13.5353
14.8658
28.6122
29.3682
79.7367
81.9524
59.1589
236.3865
266.9504
123.1410
738.2537
750.1139
253.6849
1.7904e+03
2.3989e+03
514.5866
4.4086e+03
4.2854e+03
3.5777
4.5996
6.8169
9.5010
9.8309
12.4402
24.1449
31.9390
24.0819
125.5045
132.6882
48.6569
498.7819
516.9772
96.4961
2.1252e+03
2.0511e+03
194.2635
9.5027e+03
9.0194e+03
1.6934
4.7065
14.8974
23.4490
27.8693
31.6014
79.6584
98.9273
63.9725
242.7213
275.4424
134.5694
726.3322
732.0264
284.8886
1.6650e+03
1.6557e+03
568.3193
4.0915e+03
4.2751e+03
